;title;description;release_year;age_certification;runtime;genres;production_countries;imdb_score;imdb_votes
1136;Wild Uganda;Uganda is still what travellers consider an ‘insider tip’. Off the tourist map, a place still in the shadows of its past. Visitors, including scientists and conservationists, had a difficult time in the civil war-stricken country. Poaching had endangered many of Uganda’s most iconic animals including Mountain gorillas, cave elephants, the chimpanzees and even the tree-dwelling lions. But now the national parks have been restored and Uganda’s wildlife is once again thriving. This is a celebration of their survival.;2018;PG;45;['documentation'];[];Unknown;Unknown
1137;Disney’s Fairy Tale Weddings: Holiday Magic;In the festive special edition hosted by “So You Think You Can Dance” all-star couple tWitch and Allison, the audience will go behind-the-scenes of some of the most spectacular weddings and engagements at Disney destinations around the globe during the holiday season. From a Frozen-inspired, winter wonderland wedding fit for royalty at Walt Disney World Resort in Florida celebrating Dominique and Joseph, to an intimate exchange of vows between Greg and Melanie at Disneyland Resort in California, viewers will be guests to the most talked about nuptials of the year.;2017;PG;58;['drama', 'documentation'];['US'];Unknown;Unknown
1139;Oil Spill of The Century;In 1978, the Amoco Cadiz, a supertanker loaded with 220,000 tons of petrol, ran aground in Brittany, France. The accident caused the biggest oil spill France has ever known and is still today known as one of the 20th century’s biggest ecological catastrophes. Forty years later, Loïck Peyron tries to understand how nature recovered from the disaster and what lessons were learned from it.;2018;PG-13;44;['documentation'];['FR'];Unknown;Unknown
1140;Tree Climbing Lions;In the heart of Uganda, there are lion prides that spend much of their lives in the trees – a rare and mysterious behavior seen in few other places in Africa – and little is known about why they do it. Big cat biologist Alexander Braczkowski sets out to study these lions, and his journey takes an unexpected, emotional turn.;2018;PG;44;['documentation'];['US'];Unknown;Unknown
1141;Earth Live;Witness the earth’s greatest wildlife, shot by the world’s greatest wildlife cinematographers, in a spectacular 2-hour special originally broadcast on National Geographic, Sunday July 9th, 2017. Hosted by award-winning actress Jane Lynch and award-winning television personality Phil Keoghan, Earth Live gives viewers access to key locations across six continents — from South America to Asia and everywhere in between — as world-renowned cinematographers use cutting-edge technology to showcase a number of wildlife firsts. And, for the first time, viewers will watch live wildlife lit only by the moon, in full color, via new low-light camera technology.;2017;PG;120;['documentation'];['US'];5.2;65.0
1144;Hamilton;Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now.;2020;PG-13;160;['drama', 'history', 'music'];['US'];8.4;83182.0
1146;Avengers: Endgame;After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.;2019;PG-13;181;['scifi', 'fantasy', 'action', 'drama'];['US'];8.4;1016115.0
1147;Dark Phoenix;The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.;2019;PG-13;113;['action', 'scifi'];['US'];5.7;176987.0
1148;Soul;Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.;2020;PG;102;['fantasy', 'family', 'music', 'scifi', 'animation', 'comedy', 'drama'];['US'];8.0;308797.0
1149;Star Wars: The Rise of Skywalker;The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.;2019;PG-13;142;['scifi', 'drama', 'fantasy', 'action', 'european'];['US'];6.5;429294.0
