;title;description;release_year;age_certification;runtime;genres;production_countries;imdb_score;imdb_votes
814;The Mistress;A young woman is torn between the affections of her two lovers. One is a young bachelor who brings passion into her life. The other is a married man who has kept her as his mistress for years. Architect JD has a chip on his shoulder about his father Rico never really accepting him as his son. Seamstress Sari struggles to take care of her family. The two meet by chance, and JD aggressively pursues Saris affections. Though the two are clearly a good match, there is a problem standing in the way of their bliss: Sari is the mistress of JDs father. Against his better judgment, JD continues to court Sari even after finding out this difficult fact. He hides his true identity as Ricos son, and fights to win Saris heart.;2012;PG-13;125;['romance', 'drama'];['PH'];6.3;361.0
815;The Rise of Kirmada;Kirmada, gets powerful by taking power of Shaitan, plans vengeance & tries to put troubles in Bheem and his friend's journey. However they manage to reach but things take a turn when the evil troops arrive and attack Bheem and his friends.;2012;G;68;['animation'];['IN'];8.2;67.0
816;Vettai;Guru always helps his timid brother win accolades and promotions in his career as a policeman. But a brutal incident makes Guru realise that he needs to help his brother in another way.;2012;Unknown;150;['action', 'thriller'];['IN'];6.0;2450.0
817;Muran;"After finishing a successful meeting with his movie producers in Bangalore, Nanda, a jingles composer catches the highway to Chennai. On his way his car breaks down and he hitchhikes with Arjun, a businessman's son on his way to the same destination. During their journey together they discuss their personal lives till Arjun proposes a deal; a deal that is marked with murder but promises to better their personal lives. However this deal does not work in Nanda's favor and he soon finds himself in deeper complications.";2011;Unknown;134;['drama', 'thriller', 'action'];['IN'];6.3;294.0
818;A World Not Ours;An intimate, and often humorous, portrait of three generations of exile in the refugee camp of Ein el-Helweh, in southern Lebanon. Based on a wealth of personal recordings, family archives, and historical footage, the film is a sensitive, and illuminating study of belonging, friendship, and family in the lives of those for whom dispossession is the norm, and yearning their daily lives.;2012;Unknown;93;['documentation', 'history'];['PS'];7.8;388.0
819;Tom Papa: Live in New York City;From the Union Square Theater in New York City, veteran comic Tom Papa discusses a variety of topics, ranging from living with the worst roommates in the world to the difficulties of keeping up with rapidly changing technology.;2011;Unknown;57;['comedy'];['US'];7.2;501.0
820;Zokkomon;An orphan is abused and abandoned, believed to be dead, and upon his return is first feared as a ghost, and then projected as a superhero.;2011;PG;109;['fantasy', 'drama', 'family', 'action'];['IN'];4.0;411.0
821;My Friend Pinto;Sweet, honest, and optimistic Michael Pinto has a knack for finding trouble. The search for a childhood friend leads him to the big city, and into an outlandish adventure.;2011;PG;115;['comedy', 'crime', 'drama'];['IN'];5.3;392.0
822;Taxi Ballad;A taxi driver new to Beirut forms an unlikely bond with a bored American Pilates instructor who loves hearing him tell stories about his past.;2012;Unknown;93;['drama'];['US', 'LB', 'AE'];Unknown;Unknown
823;Here Comes the Rain;Abducted during the Lebanese Civil War and now in his 50s, Ramez is finally a free man. But he returns to society deeply traumatized by the past.;2011;Unknown;100;['drama'];['LB'];6.3;63.0
824;One More Try;A woman and her ex consider pregnancy to create a donor for their sick child.;2012;Unknown;100;['drama'];['PH'];6.0;203.0
825;Chhota Bheem Master of Shaolin;Bheem and his friends accompany Ming, a monk, to the Shaolin temple to fight against a dangerous Kaifu who wants to take control of the Shaolin temple.;2011;G;75;['animation'];[];6.1;128.0
826;No Other Woman;Furniture supplier Ram is happily married to Charmaine. One day, Ram lands a big client, a new luxury resort. But he needs the help of Kara, the daughter of the owner of the resort, to finalize the deal. Kara's help, however, comes with a price, because she fancies Ram to be her lover. Not before long, Kara successfully seduces Ram, even though she knows about his marriage. When Charmaine learns of the affair, she finds ways to fight for her husband's waning attention.;2011;Unknown;104;['romance', 'drama', 'thriller'];['PH'];5.9;311.0
828;Sisterakas;A man takes revenge on his sister by hiring her as his personal assistant.;2012;Unknown;110;['comedy', 'drama'];['PH'];5.0;285.0
831;Phone Swap;"Akin and Mary meet for the first time at an airport where they accidentally bump into each other and mistakenly swap their identical phones . This leads to a destination mix up after they receive one another's text regarding a travel destination. Consequently, Akin ends up traveling to where Mary is supposed to go and vice versa. Neither knows about the swap until they have reached their opposite destinations and ""the phone"" stops ringing (In Mary's case) and ""Won't stop ringing"" (In Akins's case) . As a result of the phone swap, they agree to help carry out each other's missions, armed with the information and data on each other's phone. But it's not as easy as they both think as new obstacles and complications rise at every turn as they both struggle to adapt to their alien environment and situation. Mary has to walk in Akins shoes and represent him in a company meeting while Akin has to represent Mary in her the family meeting. This they do with hilarious results";2012;Unknown;111;['comedy', 'romance'];['NG'];6.2;174.0
832;Darling, Something's Wrong with Your Head;“Darling, Something's Wrong with Your Head＂ a story of forbidden love, is the first fiction feature set in Gaza in over 15 years. The film is a modern re-telling of the legendary tragic romance 'Majnun Layla', which was set in seventh century Arabia, when a poet named Qays fell in love with Layla. Driven by the intensity of his passion, Qays was known as 'Majnun Layla', which translates as 'madman for Layla'. In the contemporary setting, two students in the West Bank are forced to return home to Gaza, where their love defies tradition. To reach his lover, Qays graﬃti's poetry across town.;2011;Unknown;78;['drama', 'romance', 'war', 'european'];['PS', 'NL', 'US', 'AE'];6.7;133.0
840;Paddington;A young Peruvian bear travels to London in search of a new home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family.;2014;PG;95;['comedy', 'family', 'fantasy', 'animation', 'european'];['US', 'FR', 'GB'];7.2;113735.0
842;It Follows;When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.;2014;R;101;['horror', 'thriller'];['US'];6.8;236513.0
843;The Imitation Game;Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.;2014;PG-13;113;['thriller', 'drama', 'war'];['GB', 'US'];8.0;756254.0
845;Rush;A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.;2013;R;123;['drama', 'action', 'sport', 'european'];['US', 'DE', 'GB'];8.1;471586.0
846;Nightcrawler;When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.;2014;R;118;['thriller', 'crime', 'drama'];['US'];7.8;531779.0
848;St. Vincent;A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.;2014;PG-13;102;['comedy', 'drama'];['US'];7.2;102820.0
849;The Conjuring;Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.;2013;R;112;['horror', 'thriller'];['US'];7.5;496484.0
851;How to Train Your Dragon 2;Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup's mother, Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago.;2014;PG;102;['action', 'animation', 'comedy', 'family', 'fantasy'];['US'];7.8;330975.0
852;Oldboy;An everyday man has only three and a half days and limited resources to discover why he was imprisoned in a nondescript room for 20 years without any explanation.;2013;R;104;['action', 'drama', 'thriller'];['US'];5.7;75728.0
854;Big Eyes;In the late 1950s and early '60s, artist Walter Keane achieves unbelievable fame and success with portraits of saucer-eyed waifs. However, no one realizes that his wife, Margaret, is the real painter behind the brush. Although Margaret is horrified to learn that Walter is passing off her work as his own, she is too meek to protest too loudly. It isn't until the Keanes' marriage comes to an end and a lawsuit follows that the truth finally comes to light.;2014;PG-13;106;['drama', 'documentation', 'romance', 'crime'];['CA', 'US'];7.2;51.0
855;Begin Again;Gretta, a budding songwriter, finds herself alone after her boyfriend Dave ditches her. Her life gains purpose when Dan, a record label executive, notices her talent.;2013;R;104;['drama', 'comedy', 'music', 'romance'];['US'];7.4;155249.0
